/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_4_990.xyz  2.15615815833  -873.679856992
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_0.xyz    2.15615368832  -873.679856997
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_3_552.xyz  2.15016287267  -873.679926460
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_595.xyz  2.14915843827  -873.679942612
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_113.xyz  2.1489449119   -873.679946072
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_101.xyz  2.14887176623  -873.679946095
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_102.xyz  2.14887187373  -873.679946095
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_115.xyz  2.155672979    -873.678931815
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_254.xyz  2.12850222476  -873.679363688
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_445.xyz  2.13323873087  -873.679560276
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_4_923.xyz  2.13874559691  -873.678687876
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_6_626.xyz  2.11271318411  -873.678997456
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_4_893.xyz  2.11925041683  -873.678577317
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_6_640.xyz  2.10052655583  -873.678485288
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_3_586.xyz  2.1114943611   -873.678997861
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_4_982.xyz  2.1238757821   -873.677843213
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_905.xyz  2.10690263602  -873.678840440
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_600.xyz  2.10104922106  -873.678592344
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_3_941.xyz  2.09928580583  -873.678315157
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_3_142.xyz  2.13139471513  -873.678016036
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_6_164.xyz  2.09788359385  -873.678017096
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_801.xyz  2.08575439116  -873.675284064
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_5_12.xyz   2.11031674599  -873.676541168
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_100.xyz  2.23135370096  -873.674502850
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_803.xyz  2.23042409358  -873.674490598
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_857.xyz  2.23118117906  -873.674502549
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_849.xyz  2.24312216486  -873.674315685
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_4_965.xyz  2.23116307422  -873.674495429
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_865.xyz  2.23391623806  -873.674425319
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_778.xyz  2.23663152498  -873.674310368
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_631.xyz  2.2248232149   -873.674403332
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_3_763.xyz  2.13711583376  -873.675783801
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_618.xyz  2.12161837951  -873.675212103
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_184.xyz  2.18752375358  -873.673503606
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_221.xyz  2.18752348123  -873.673503606
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_735.xyz  2.18746842067  -873.673498951
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_349.xyz  2.18589674421  -873.673987999
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_820.xyz  2.08974120296  -873.675661760
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_862.xyz  2.23964795968  -873.673237183
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_850.xyz  2.1977361024   -873.673034892
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_789.xyz  2.12146111823  -873.674863398
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_1_390.xyz  2.19071198118  -873.674007764
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_886.xyz  2.13980452581  -873.671800013
/wrk/kubeckaj/SYS_1MSA_1A_2W/NEWDFT_opt/calc-LM/112_2_855.xyz  2.24104379447  -873.670819773
